name	term	lev	seq	value
"lyase activity"	GO:0016829	2	LOC111135106	2.43205334889363
"lyase activity"	GO:0016829	2	LOC111124723	-1.50854047833131
"lyase activity"	GO:0016829	2	LOC111110396	0.526342219935042
"lyase activity"	GO:0016829	2	LOC111122173	2.12012178895671
"lyase activity"	GO:0016829	2	LOC111132202	0.0782128954474331
"lyase activity"	GO:0016829	2	LOC111120050	-0.698565554129897
"lyase activity"	GO:0016829	2	LOC111123773	-0.786881652072247
"lyase activity"	GO:0016829	2	LOC111129018	1.47062268803248
"lyase activity"	GO:0016829	2	LOC111127151	0.00860672057104814
"lyase activity"	GO:0016829	2	LOC111110860	-0.366814366808087
"lyase activity"	GO:0016829	2	LOC111107350	-0.170262092214966
"lyase activity"	GO:0016829	2	LOC111129821	-0.337858497111067
"lyase activity"	GO:0016829	2	LOC111121053	4.1513201860978
"lyase activity"	GO:0016829	2	LOC111118904	-0.419130799945994
"lyase activity"	GO:0016829	2	LOC111122412	1.02758049331995
"lyase activity"	GO:0016829	2	LOC111129561	-0.314849933937545
"lyase activity"	GO:0016829	2	LOC111122701	-0.494423376924609
"lyase activity"	GO:0016829	2	LOC111125691	0.572040914592175
"lyase activity"	GO:0016829	2	LOC111135180	0.00175041441013978
"lyase activity"	GO:0016829	2	LOC111107444	-0.0580214608355113
"lyase activity"	GO:0016829	2	LOC111132960	-0.256693360104862
"lyase activity"	GO:0016829	2	LOC111133036	0.84088399752699
"lyase activity"	GO:0016829	2	LOC111124154	0.440838495538298
"lyase activity"	GO:0016829	2	LOC111111022	0.756927482755461
"lyase activity"	GO:0016829	2	LOC111111231	-0.120455018175854
"lyase activity"	GO:0016829	2	LOC111130667	-0.378269995697427
"lyase activity"	GO:0016829	2	LOC111135592	-0.723079197147427
"lyase activity"	GO:0016829	2	LOC111121719	0.313948681451014
"lyase activity"	GO:0016829	2	LOC111134104	-0.0325553659695851
"lyase activity"	GO:0016829	2	LOC111108448	-0.285878162826168
"lyase activity"	GO:0016829	2	LOC111108278	-1.39786609091117
"lyase activity"	GO:0016829	2	LOC111125148	0.579690087022266
"lyase activity"	GO:0016829	2	LOC111135400	0.608829045237569
"lyase activity"	GO:0016829	2	LOC111132868	-0.502049084830751
"lyase activity"	GO:0016829	2	LOC111136431	-0.266747674842535
"lyase activity"	GO:0016829	2	LOC111099829	-1.0931259316767
"lyase activity"	GO:0016829	2	LOC111134316	-0.353897242636803
"lyase activity"	GO:0016829	2	LOC111105612	0.155233307128768
"lyase activity"	GO:0016829	2	LOC111120233	0.5378400068876
"lyase activity"	GO:0016829	2	LOC111138520	-0.607652764807284
"lyase activity"	GO:0016829	2	LOC111126361	-1.35549415192553
"lyase activity"	GO:0016829	2	LOC111124375	0.0699667205843256
"lyase activity"	GO:0016829	2	LOC111105623	0.0990890878031966
"lyase activity"	GO:0016829	2	LOC111114715	0.436090141282591
"lyase activity"	GO:0016829	2	LOC111122100	-1.25714632214064
"lyase activity"	GO:0016829	2	LOC111123254	-0.52126371143596
"lyase activity"	GO:0016829	2	LOC111117101	-0.750547894745912
"lyase activity"	GO:0016829	2	LOC111130075	-2.21809547532683
