GeneID	Annotation_GO_ID
LOC111125478	GO:0006464;GO:0016301;GO:0043167
LOC111125479	GO:0005576;GO:0005856;GO:0008092;GO:0008150;GO:0032991
LOC111125480	GO:0008233
LOC111125481	GO:0003674
LOC111125481	GO:0003674
LOC111125481	GO:0003674
LOC111125482	unknown
LOC111125483	unknown
LOC111125483	unknown
LOC111125483	unknown
LOC111125483	unknown
LOC111125484	unknown
LOC111125484	unknown
LOC111125484	unknown
LOC111125484	unknown
LOC111125485	GO:0003735;GO:0005840;GO:0006412;GO:0042254
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125488	GO:0006464;GO:0016301;GO:0043167
LOC111125489	unknown
LOC111125490	GO:0005575;GO:0022857
LOC111125490	GO:0005575;GO:0022857
LOC111125490	GO:0005575;GO:0022857
LOC111125490	GO:0005575;GO:0022857
LOC111125491	GO:0008219;GO:0008233
LOC111125492	GO:0003674;GO:0007165
LOC111125493	GO:0004518
LOC111125495	GO:0004518
LOC111125498	unknown
LOC111125499	GO:0003674;GO:0005576;GO:0008150
LOC111125501	GO:0005575;GO:0006629;GO:0006810;GO:0016874;GO:0044281
LOC111125502	GO:0005975;GO:0016853;GO:0043167
LOC111125502	GO:0005975;GO:0016853;GO:0043167
LOC111125503	GO:0003674;GO:0005575;GO:0007165
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125504	unknown
LOC111125505	unknown
LOC111125506	unknown
LOC111125507	GO:0043167
LOC111125508	unknown
LOC111125508	unknown
LOC111125509	unknown
LOC111125511	unknown
LOC111125512	unknown
LOC111125514	unknown
LOC111125514	unknown
LOC111125514	unknown
LOC111125514	unknown
LOC111125517	GO:0043167
LOC111125518	unknown
LOC111125519	unknown
LOC111125526	GO:0005575;GO:0007165;GO:0007267;GO:0022857
LOC111125527	unknown
LOC111125534	GO:0006464;GO:0007165;GO:0016301;GO:0019899;GO:0043167
LOC111125536	GO:0005575;GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167
LOC111125538	GO:0003674;GO:0005575;GO:0009058;GO:0034655;GO:0044281
LOC111125538	GO:0003674;GO:0005575;GO:0009058;GO:0034655;GO:0044281
LOC111125538	GO:0003674;GO:0005575;GO:0009058;GO:0034655;GO:0044281
LOC111125538	GO:0003674;GO:0005575;GO:0009058;GO:0034655;GO:0044281
LOC111125538	GO:0003674;GO:0005575;GO:0009058;GO:0034655;GO:0044281
LOC111125539	GO:0003674
LOC111125539	GO:0003674
LOC111125539	GO:0003674
LOC111125540	GO:0005634;GO:0008219
LOC111125544	GO:0005575;GO:0022857
LOC111125544	GO:0005575;GO:0022857
LOC111125544	GO:0005575;GO:0022857
LOC111125544	GO:0005575;GO:0022857
LOC111125544	GO:0005575;GO:0022857
LOC111125544	GO:0005575;GO:0022857
LOC111125545	unknown
LOC111125545	unknown
LOC111125546	GO:0005635;GO:0032991
LOC111125548	GO:0003723;GO:0003735;GO:0005840;GO:0006412;GO:0042254
LOC111125549	unknown
LOC111125551	unknown
LOC111125551	unknown
LOC111125552	unknown
LOC111125556	GO:0005739;GO:0006810
LOC111125557	GO:0007010;GO:0008092;GO:0019899
LOC111125560	GO:0003674
LOC111125561	unknown
LOC111125561	unknown
LOC111125561	unknown
LOC111125562	GO:0000228;GO:0003677;GO:0006259;GO:0006950;GO:0009058;GO:0016779;GO:0032991;GO:0043167
LOC111125563	unknown
LOC111125564	unknown
LOC111125565	unknown
LOC111125566	unknown
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125567	GO:0003674
LOC111125570	GO:0003674
LOC111125570	GO:0003674
LOC111125570	unknown
LOC111125570	GO:0003674
LOC111125570	GO:0003674
LOC111125570	unknown
LOC111125572	GO:0005623;GO:0006464;GO:0009058;GO:0016791;GO:0032991;GO:0034641
LOC111125573	GO:0003674;GO:0006464
LOC111125574	GO:0003674;GO:0006464
LOC111125575	GO:0006091;GO:0016887;GO:0022857;GO:0032991;GO:0034641;GO:0043167;GO:0044281
LOC111125576	unknown
LOC111125576	unknown
LOC111125576	unknown
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125577	GO:0005575;GO:0022857
LOC111125578	unknown
LOC111125580	unknown
LOC111125581	unknown
LOC111125584	unknown
LOC111125585	unknown
LOC111125586	unknown
LOC111125588	unknown
LOC111125589	GO:0005575;GO:0006464;GO:0009058;GO:0016757
LOC111125592	GO:0005198;GO:0005635;GO:0032991
LOC111125592	GO:0005198;GO:0005635;GO:0032991
LOC111125593	unknown
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125594	GO:0003674
LOC111125596	GO:0016301;GO:0034641;GO:0043167
LOC111125596	GO:0016301;GO:0034641;GO:0043167
LOC111125597	unknown
LOC111125598	unknown
LOC111125600	unknown
LOC111125602	GO:0043167
LOC111125603	GO:0043167
LOC111125604	GO:0043167
LOC111125605	GO:0043167
LOC111125607	GO:0003677
LOC111125607	GO:0003677
LOC111125608	GO:0043167
LOC111125613	GO:0005737;GO:0005783;GO:0006464;GO:0006629;GO:0008233;GO:0009058;GO:0032991
LOC111125616	GO:0003674
LOC111125617	GO:0043167
LOC111125618	unknown
LOC111125621	GO:0008233;GO:0043167
LOC111125621	GO:0008233;GO:0043167
LOC111125622	GO:0003674
LOC111125627	GO:0003674
LOC111125627	GO:0003674
LOC111125629	unknown
LOC111125629	unknown
LOC111125629	unknown
LOC111125629	unknown
LOC111125629	unknown
LOC111125629	unknown
LOC111125629	unknown
LOC111125631	GO:0006399;GO:0009058;GO:0016757;GO:0044281
LOC111125635	unknown
LOC111125636	unknown
LOC111125638	GO:0003674
LOC111125638	GO:0003674
LOC111125639	unknown
LOC111125639	unknown
LOC111125639	unknown
LOC111125639	unknown
LOC111125639	unknown
LOC111125641	unknown
LOC111125641	unknown
LOC111125641	unknown
LOC111125643	GO:0006464;GO:0006520;GO:0016791
LOC111125643	GO:0006464;GO:0006520;GO:0016791
LOC111125644	GO:0005575;GO:0048856
LOC111125645	GO:0003723;GO:0005737;GO:0006397;GO:0006464;GO:0016301;GO:0032991;GO:0034655;GO:0043167
LOC111125646	GO:0003674;GO:0005975
LOC111125646	GO:0003674;GO:0005975
LOC111125646	GO:0003674;GO:0005975
LOC111125647	GO:0003674
LOC111125647	GO:0003674
LOC111125647	GO:0003674
LOC111125648	unknown
LOC111125649	GO:0005575;GO:0007165;GO:0048856
LOC111125649	GO:0005575;GO:0007165;GO:0048856
LOC111125650	GO:0006464;GO:0007049;GO:0019899
LOC111125650	GO:0006464;GO:0007049;GO:0019899
LOC111125653	GO:0003674
LOC111125653	GO:0003674
LOC111125654	GO:0005739;GO:0006810
LOC111125655	GO:0005739;GO:0007005;GO:0009056
LOC111125655	GO:0005739;GO:0007005;GO:0009056
LOC111125661	GO:0005575;GO:0022857
LOC111125661	GO:0005575;GO:0022857
LOC111125661	GO:0005575;GO:0022857
LOC111125661	GO:0005575;GO:0022857
LOC111125662	GO:0003674
LOC111125662	unknown
LOC111125662	GO:0003674
LOC111125662	GO:0003674
LOC111125662	unknown
LOC111125662	GO:0003674
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125663	GO:0007165;GO:0030234
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125664	GO:0003674;GO:0009058;GO:0034641
LOC111125665	GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167
LOC111125665	GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167
LOC111125666	GO:0005575;GO:0022857
LOC111125667	GO:0005575;GO:0022857
LOC111125668	GO:0003674;GO:0005623;GO:0005929;GO:0022607;GO:0032991
LOC111125668	GO:0003674;GO:0005623;GO:0005929;GO:0022607;GO:0032991
LOC111125668	GO:0003674;GO:0005623;GO:0005929;GO:0022607;GO:0032991
LOC111125671	GO:0016887;GO:0043167
LOC111125673	unknown
LOC111125673	unknown
LOC111125673	unknown
LOC111125673	unknown
LOC111125674	GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111125677	GO:0006464;GO:0006520;GO:0016791
LOC111125677	GO:0006464;GO:0006520;GO:0016791
LOC111125677	GO:0006464;GO:0006520;GO:0016791
LOC111125677	GO:0006464;GO:0006520;GO:0016791
LOC111125677	GO:0006464;GO:0006520;GO:0016791
LOC111125681	GO:0006950;GO:0016491
LOC111125689	GO:0043167
LOC111125691	GO:0016829
LOC111125692	GO:0003674
LOC111125695	unknown
LOC111125695	unknown
LOC111125699	unknown
LOC111125708	GO:0016829;GO:0043167;GO:0044281
LOC111125713	unknown
LOC111125716	GO:0003674
LOC111125717	unknown
LOC111125717	unknown
LOC111125717	unknown
LOC111125717	unknown
LOC111125717	GO:0003723
LOC111125717	unknown
LOC111125717	unknown
LOC111125718	GO:0003674;GO:0065003
LOC111125719	unknown
LOC111125720	GO:0043167
LOC111125720	GO:0043167
LOC111125720	GO:0043167
LOC111125720	GO:0043167
LOC111125720	GO:0043167
LOC111125722	GO:0005575
LOC111125723	GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167
LOC111125726	GO:0003674;GO:0009056
LOC111125726	GO:0003674;GO:0009056
LOC111125727	GO:0003677;GO:0006259;GO:0006950
LOC111125727	GO:0003677;GO:0006259;GO:0006950
LOC111125727	GO:0003677;GO:0006259;GO:0006950
LOC111125727	GO:0003677;GO:0006259;GO:0006950
LOC111125727	GO:0003677;GO:0006259;GO:0006950
LOC111125728	GO:0008233
LOC111125729	GO:0005575
LOC111125732	GO:0005575;GO:0006464;GO:0007165;GO:0009058;GO:0016301;GO:0016829;GO:0034641;GO:0043167;GO:0044281
LOC111125733	GO:0016491;GO:0043167
LOC111125733	GO:0016491;GO:0043167
LOC111125734	unknown
LOC111125734	unknown
LOC111125738	GO:0065003
LOC111125739	GO:0003677
LOC111125739	GO:0003677
LOC111125740	GO:0003674
LOC111125740	GO:0003674
LOC111125740	GO:0003674
LOC111125740	GO:0003674
LOC111125740	GO:0003674
LOC111125741	GO:0043167
LOC111125742	GO:0006629
LOC111125745	GO:0007010;GO:0008092;GO:0019899
LOC111125746	unknown
LOC111125747	unknown
LOC111125748	GO:0005634;GO:0009056;GO:0032991
LOC111125750	GO:0003674
LOC111125752	unknown
LOC111125752	unknown
LOC111125752	unknown
LOC111125753	unknown
LOC111125754	GO:0005856;GO:0008092;GO:0032991
LOC111125755	GO:0003677;GO:0005634;GO:0006259;GO:0009058;GO:0016779;GO:0032991
LOC111125755	GO:0003677;GO:0005634;GO:0006259;GO:0009058;GO:0016779;GO:0032991
LOC111125755	GO:0003677;GO:0005634;GO:0006259;GO:0009058;GO:0016779;GO:0032991
LOC111125757	unknown
LOC111125759	unknown
LOC111125763	GO:0043167
LOC111125766	unknown
LOC111125767	unknown
LOC111125767	unknown
LOC111125767	unknown
LOC111125767	unknown
LOC111125769	GO:0005739;GO:0007005;GO:0009056
LOC111125771	unknown
LOC111125771	unknown
LOC111125771	unknown
LOC111125771	unknown
LOC111125773	GO:0006464;GO:0016791
LOC111125773	GO:0006464;GO:0016791
LOC111125773	GO:0006464;GO:0016791
LOC111125774	unknown
LOC111125774	unknown
LOC111125774	unknown
LOC111125777	unknown
LOC111125778	GO:0003674
LOC111125779	GO:0005622;GO:0008233;GO:0009056;GO:0032991
LOC111125780	unknown
LOC111125780	unknown
LOC111125781	GO:0003723
LOC111125782	unknown
LOC111125783	GO:0003674
LOC111125787	GO:0005575;GO:0016192
LOC111125788	GO:0005575;GO:0022857
LOC111125789	GO:0003674
LOC111125790	GO:0003674
LOC111125791	GO:0005794
LOC111125791	GO:0005794
LOC111125792	GO:0043167
LOC111125792	GO:0043167
LOC111125793	GO:0005575
LOC111125793	GO:0005575
LOC111125793	GO:0005575
LOC111125793	GO:0005575
LOC111125793	GO:0005575
LOC111125796	GO:0003735;GO:0005840;GO:0006412;GO:0042254
LOC111125797	GO:0005739;GO:0007005;GO:0009056
LOC111125797	GO:0005739;GO:0007005;GO:0009056
LOC111125797	GO:0005739;GO:0007005;GO:0009056
LOC111125797	GO:0005739;GO:0007005;GO:0009056
LOC111125801	unknown
LOC111125801	unknown
LOC111125803	GO:0005575;GO:0055085
LOC111125803	GO:0005575;GO:0055085
LOC111125803	GO:0005575;GO:0055085
LOC111125803	GO:0005575;GO:0055085
LOC111125805	GO:0005198;GO:0008150;GO:0031012
LOC111125806	unknown
LOC111125807	GO:0005634;GO:0009058;GO:0034641;GO:0043167
LOC111125810	unknown
LOC111125810	unknown
LOC111125810	unknown
LOC111125811	GO:0005198;GO:0007155;GO:0031012
LOC111125811	GO:0005198;GO:0007155;GO:0031012
LOC111125811	GO:0005198;GO:0007155;GO:0031012
LOC111125811	GO:0005198;GO:0007155;GO:0031012
LOC111125812	unknown
LOC111125814	GO:0005975;GO:0016798
LOC111125814	GO:0005975;GO:0016798
LOC111125814	GO:0005975;GO:0016798
LOC111125815	GO:0006457;GO:0051082
LOC111125817	GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167
LOC111125818	GO:0006520;GO:0009056;GO:0016491;GO:0034641;GO:0043167
LOC111125820	GO:0003674
LOC111125820	GO:0003674
LOC111125820	GO:0003674
LOC111125820	GO:0003674
LOC111125820	GO:0003674
LOC111125821	GO:0005575;GO:0008233
LOC111125823	unknown
LOC111125823	unknown
LOC111125826	GO:0003674;GO:0005634;GO:0009058;GO:0032991;GO:0034641
LOC111125827	GO:0003674
LOC111125829	unknown
LOC111125830	unknown
LOC111125830	unknown
LOC111125831	unknown
LOC111125832	GO:0003723;GO:0005634;GO:0006397;GO:0032991
LOC111125832	GO:0003723;GO:0005634;GO:0006397;GO:0032991
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125833	unknown
LOC111125834	GO:0005737;GO:0006464;GO:0032991;GO:0051604
LOC111125835	GO:0003723
LOC111125836	GO:0005773;GO:0016887;GO:0022857;GO:0032991
LOC111125837	unknown
LOC111125837	unknown
LOC111125838	unknown
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125839	GO:0003674
LOC111125840	unknown
LOC111125841	unknown
LOC111125844	GO:0004518;GO:0006259;GO:0034655
LOC111125844	GO:0004518;GO:0006259;GO:0034655
LOC111125845	unknown
LOC111125846	GO:0007165;GO:0008219;GO:0008283;GO:0030234;GO:0048646
LOC111125847	unknown
LOC111125850	GO:0006520;GO:0009058;GO:0016874;GO:0016887;GO:0034641;GO:0043167
LOC111125851	GO:0005737;GO:0006629;GO:0016491;GO:0032991;GO:0043167
LOC111125851	GO:0005737;GO:0006629;GO:0016491;GO:0032991;GO:0043167
LOC111125851	GO:0005737;GO:0006629;GO:0016491;GO:0032991;GO:0043167
LOC111125851	GO:0005737;GO:0006629;GO:0016491;GO:0032991;GO:0043167
LOC111125851	GO:0005737;GO:0006629;GO:0016491;GO:0032991;GO:0043167
LOC111125852	unknown
LOC111125852	unknown
LOC111125853	unknown
LOC111125855	GO:0004518;GO:0006259;GO:0034655
LOC111125855	GO:0004518;GO:0006259;GO:0034655
LOC111125856	GO:0007165;GO:0008289
LOC111125856	GO:0007165;GO:0008289
LOC111125858	GO:0016491
LOC111125859	unknown
LOC111125859	unknown
LOC111125859	unknown
LOC111125864	GO:0003674;GO:0005654;GO:0032991
LOC111125865	GO:0004518;GO:0006259;GO:0034655
LOC111125866	unknown
LOC111125867	GO:0005623;GO:0006464;GO:0016791;GO:0032991;GO:0043167
LOC111125867	GO:0005623;GO:0006464;GO:0016791;GO:0032991;GO:0043167
LOC111125868	GO:0003677;GO:0005634;GO:0005694;GO:0006259;GO:0006950;GO:0016887;GO:0032991;GO:0043167
LOC111125869	GO:0003674
LOC111125870	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111125870	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111125870	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111125870	GO:0003674;GO:0005654;GO:0009058;GO:0032991;GO:0034641
LOC111125871	GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003
LOC111125872	unknown
LOC111125872	unknown
LOC111125873	GO:0004518;GO:0006259;GO:0034655
LOC111125876	GO:0005575;GO:0022857
LOC111125879	unknown
LOC111125880	GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167
LOC111125880	GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167
LOC111125880	GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167
LOC111125880	GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167
LOC111125881	unknown
LOC111125881	unknown
LOC111125881	unknown
LOC111125882	GO:0003674;GO:0005575;GO:0007165
LOC111125887	GO:0003674;GO:0005575;GO:0007165
LOC111125891	GO:0008150;GO:0019899
LOC111125892	unknown
LOC111125896	GO:0005575;GO:0016887;GO:0022857;GO:0043167
LOC111125898	unknown
LOC111125898	unknown
LOC111125899	unknown
LOC111125900	GO:0005739;GO:0007005;GO:0009056
LOC111125901	GO:0005739;GO:0007005;GO:0009056
LOC111125904	unknown
LOC111125904	unknown
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125905	GO:0005856;GO:0008092;GO:0030705;GO:0032991;GO:0043167
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125906	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125907	GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641
LOC111125908	unknown
LOC111125910	unknown
LOC111125911	unknown
LOC111125911	unknown
LOC111125911	unknown
LOC111125911	unknown
LOC111125912	GO:0008150;GO:0016810
LOC111125912	GO:0008150;GO:0016810
LOC111125913	unknown
LOC111125914	GO:0016491;GO:0043167
LOC111125914	GO:0016491;GO:0043167
LOC111125915	GO:0016491;GO:0043167
LOC111125918	GO:0005575
LOC111125918	GO:0005575
LOC111125920	GO:0007165;GO:0008219;GO:0043167
LOC111125921	unknown
LOC111125922	GO:0003674
LOC111125922	GO:0003674
LOC111125922	GO:0003674
LOC111125922	GO:0003674
LOC111125924	unknown
LOC111125925	unknown
LOC111125926	unknown
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125930	GO:0006464;GO:0043167
LOC111125931	GO:0005575
LOC111125932	GO:0005575
LOC111125933	unknown
LOC111125934	unknown
LOC111125934	unknown
LOC111125935	unknown
LOC111125935	unknown
LOC111125936	GO:0016491
LOC111125937	GO:0003674;GO:0034641
LOC111125938	GO:0003674;GO:0007165
LOC111125940	GO:0003674
LOC111125941	GO:0003674
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125942	GO:0000278;GO:0003674;GO:0051301
LOC111125943	unknown
LOC111125943	unknown
LOC111125944	unknown
LOC111125945	GO:0003674;GO:0005575;GO:0007165
LOC111125946	GO:0003674
LOC111125947	GO:0005575;GO:0006464;GO:0006520;GO:0007165;GO:0016791
LOC111125947	GO:0005575;GO:0006464;GO:0006520;GO:0007165;GO:0016791
LOC111125948	unknown
LOC111125948	unknown
LOC111125949	unknown
LOC111125949	unknown
LOC111125951	GO:0016853;GO:0042592
LOC111125951	GO:0042592
LOC111125952	GO:0003674
LOC111125952	GO:0003674
LOC111125952	GO:0003674
LOC111125955	GO:0003674;GO:0005575;GO:0007165
LOC111125955	GO:0003674;GO:0005575;GO:0007165
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125956	GO:0003924;GO:0016192;GO:0043167
LOC111125957	GO:0005575;GO:0016887;GO:0022857;GO:0043167
LOC111125958	GO:0005575
LOC111125958	GO:0005575
LOC111125958	GO:0005575
LOC111125958	GO:0005575
LOC111125958	GO:0005575
LOC111125960	GO:0005622;GO:0007165;GO:0019899
LOC111125960	GO:0005622;GO:0007165;GO:0019899
LOC111125960	GO:0005622;GO:0007165;GO:0019899
LOC111125960	GO:0005622;GO:0007165;GO:0019899
LOC111125961	GO:0003674
LOC111125962	unknown
