"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.207",2.57681100323157,-3.42607235553052e-07,0.00144269442414519,0.614077583732513,NA
"MSTRG.200",1.99792664243617,6.5380345010049e-07,0.00144269453705211,0.314151082103439,NA
"MSTRG.201",0.238038743923414,-2.41269973890623e-07,0.00144269496479651,0.645879943318446,NA
"MSTRG.60490",9.78435653315449,-4.81188847312685e-06,0.00144269280727173,0.0219755684353349,0.330161872769662
"MSTRG.60492",7.67889427772211,-2.43017725349689e-07,0.00144269445095044,0.711621863203071,0.955951881157469
"MSTRG.71525|LOC111111450",56.6036694151489,-7.86356921442393e-07,0.00144269265702773,0.546106096173982,0.915272871563894
"MSTRG.60497",267.174054295616,-3.03018477615201e-06,0.00144266784045086,0.506385577019821,0.903758296330519
"MSTRG.60496",10.3621523679734,8.38468822814067e-07,0.00144269480325038,0.132538541195689,0.644431804608952
"MSTRG.13480|LOC111118402",9.29158176953725,-4.58969495570888e-09,0.00144269157485396,0.945517824321951,0.993433795638756
"MSTRG.48199|LOC111100766",0.477780948574069,-2.96262036987667e-07,0.00144269500282626,0.4435802582315,NA
"MSTRG.51730|LOC111101895",9.1688258495319,5.72044728227182e-07,0.00144269504297616,0.040602555771225,0.419646169841774
"MSTRG.52499|LOC111099426",12.2823864703915,-8.98921139368615e-07,0.00144269262982773,0.501446474403081,0.901815843360996
"MSTRG.11019|LOC111119134",23.6931975326619,1.12461016691396e-07,0.00144269127767613,0.945801469791712,0.993433795638756
"MSTRG.23139|LOC111127026",4.13763426064707,-4.5233793599194e-07,0.00144269201540336,0.757676634034951,NA
"MSTRG.36675|LOC111134641",1.02747973522672,2.12947192204616e-08,0.00144269480326993,0.965938844421272,NA
"MSTRG.41832|LOC111132999",0.867759776968007,-3.21701294965801e-07,0.00144269484948025,0.415836204925535,NA
"MSTRG.13063",0.839288769974919,2.45284283696238e-07,0.00144269501448002,0.380924922307886,NA
"MSTRG.19846",483.541628185009,9.66269650178289e-06,0.00144266067507141,0.761414768970035,0.964939623652147
"MSTRG.66203|LOC111108717",13.0676273984911,1.32759653304834e-06,0.0014426921770655,0.381298076573786,0.851072776175786
"MSTRG.32674|LOC111131124",53.6163768232423,-1.48139866049616e-06,0.00144269134898734,0.361407963333856,0.8414288821232
"MSTRG.43176",316.271352762389,-1.92044503674174e-06,0.00144269259028823,0.207370305267345,0.728460305802568
"MSTRG.26263|LOC111131412",90.2794958269908,-7.26052664750186e-07,0.00144268802533839,0.695309589891887,0.951783450346431
"MSTRG.43173",21.9178046939403,1.17429952104462e-06,0.00144269275170285,0.38961747124012,0.854007548414603
"MSTRG.19841",2.09525645270881,-3.32523228028478e-07,0.00144269503379199,NA,NA
"MSTRG.43668|LOC111135297",15.4141665042533,1.45637366472199e-06,0.00144269373771247,0.193780665334237,0.715848895135127
"MSTRG.35939",3.20074624955807,-4.46283198575703e-08,0.0014426949907012,NA,NA
"MSTRG.2797|LOC111108249",2.30438845509142,3.21017418635692e-07,0.00144269486210796,0.905946247100379,NA
"MSTRG.75242|LOC111111438",1123.13861248363,1.84300559023838e-06,0.00144265949213188,0.718105374112063,0.956590095495843
"MSTRG.32264",0.665962003468934,-1.03634037950563e-08,0.00144269488793317,0.948277200982237,NA
"MSTRG.36427",681.997087251992,4.46964956149881e-06,0.00144267336492831,0.294405603886418,0.797483610515981
"MSTRG.80401|LOC111117415",20.5432739323608,2.55533921916778e-06,0.00144269289616006,0.118007671482562,0.622374101929449
"MSTRG.36423",1912.42501027921,4.69812906374859e-05,0.00144295436513021,0.68433243998208,0.949787196654141
"MSTRG.36420",3572.22167650992,-9.32424020819975e-07,0.00144263968542363,0.883097440388944,0.98410646839889
"MSTRG.68280|LOC111110281",2.77677808329029,-3.75633585546272e-07,0.00144269479457708,0.421533607357515,NA
"MSTRG.4638",0.405189183783465,2.72399637992494e-07,0.00144269494271902,0.428036356533557,NA
"MSTRG.12331",7.37547788315796,-5.3508412050806e-08,0.00144269469455239,0.917758191302249,0.989460033479166
"MSTRG.6905",951.946760494748,8.60634184612348e-06,0.0014426812775924,0.0503831439928723,0.461697520980461
"MSTRG.44618|LOC111134913",2.07938035264282,1.56047053517373e-07,0.00144269467983831,0.765181172453917,NA
"MSTRG.35932",95.3853115610623,4.49332673472752e-06,0.00144268400596932,0.166766729098885,0.688001276528756
"MSTRG.64671|LOC111107547",0.985594177529129,-8.54037823783244e-08,0.0014426948640294,0.819813376227531,NA
"MSTRG.36143|LOC111137346",1.01699694466094,-9.08014459598841e-08,0.00144269485486373,0.829260779173263,NA
"MSTRG.18211",9.26317562788236,4.10558243220689e-07,0.00144269471851623,0.430550242082295,0.873897219813324
"MSTRG.4047|LOC111099289",5.67386652692814,1.40330116412698e-07,0.00144269465805332,0.789350934037636,NA
"MSTRG.20692",78.9300007248807,-2.49078887181709e-06,0.00144268802446378,0.304079222239707,0.80372406819025
"MSTRG.20691",112.222682179181,8.66364519455772e-07,0.00144269225799072,0.312820156692384,0.810644106406344
"MSTRG.20697",1230.57935889865,-6.38893039922096e-06,0.00144264917032674,0.301464120906511,0.801818834589347
"MSTRG.20696",5.07479928873006,-1.36920558920965e-07,0.00144269483807786,0.0615222499531127,NA
"MSTRG.20694",1231.75522977466,-1.63844066016953e-05,0.00144265683995205,0.113144577634983,0.613314952934943
